GSE_ID,GPL_ID,SRR_ID
GSE136203,GPL17021,SRR10013135 SRR10013136 SRR10013137 SRR10013138 SRR10013139
GSE136203,GPL21493,SRR10013140
GSE97310,GPL17021,SRR6363507 SRR6363508 SRR10013300 SRR10013301
GSE97310,GPL19057,SRR5407013
GSE136221,GPL19057,SRR10013691 SRR10013692 SRR10013693 SRR10013694 SRR10013695 SRR10013696 SRR10013697 SRR10013698 SRR10013699 SRR10013700 SRR10013701 SRR10013702 SRR10013703 SRR10013704 SRR10013705 SRR10013706 SRR10013707 SRR10013708 SRR10013709 SRR10013710 SRR10013711 SRR10013712 SRR10013713 SRR10013714 SRR10013715 SRR10013716 SRR10013717 SRR10013718 SRR10013719 SRR10013720 SRR10013721 SRR10013722 SRR10013723 SRR10013724 SRR10013725 SRR10013726 SRR10013727 SRR10013728 SRR10013729 SRR10013730 SRR10013731 SRR10013732 SRR10013733 SRR10013734 SRR10013735 SRR10013736 SRR10013737 SRR10013738
GSE136232,GPL13112,SRR10015361 SRR10015362 SRR10015363 SRR10015364 SRR10015365 SRR10015366
GSE136233,GPL21103,SRR10015367 SRR10015368 SRR10015369 SRR10015370 SRR10015371 SRR10015372
GSE136238,GPL19057,SRR10016124 SRR10016125 SRR10016126 SRR10016127 SRR10016128 SRR10016129 SRR10016130 SRR10016131 SRR10016132 SRR10016133 SRR10016134 SRR10016135
GSE136253,GPL21103,SRR10044674 SRR10044675 SRR10044676 SRR10044677 SRR10044678 SRR10044679
GSE136284,GPL13112,SRR10018458 SRR10018459 SRR10018460 SRR10018461
GSE136286,GPL19057,SRR10018484 SRR10018485 SRR10018486 SRR10018487 SRR10018488 SRR10018489
GSE136301,GPL19057,SRR10033928 SRR10033929 SRR10033930
GSE136309,GPL17021,SRR10020509 SRR10020510 SRR10020511 SRR10020512 SRR10020513 SRR10020514 SRR10020515 SRR10020516 SRR10020517 SRR10020518 SRR10020519 SRR10020520 SRR10020521 SRR10020522 SRR10020523 SRR10020524 SRR10020525 SRR10020526 SRR10020527 SRR10020528 SRR10020529 SRR10020530 SRR10020531 SRR10020532 SRR10020533 SRR10020534 SRR10020535 SRR10020536 SRR10020537 SRR10020538 SRR10020539 SRR10020540
GSE136311,GPL13112,SRR10020575 SRR10020576 SRR10020577 SRR10020578 SRR10020579 SRR10020580 SRR10020581
GSE136312,GPL17021,SRR10020597 SRR10020598 SRR10020600 SRR10020601 SRR10020602 SRR10020603 SRR10020604 SRR10020605 SRR10020606 SRR10020607 SRR10020608 SRR10020609 SRR10020615 SRR10020616 SRR10020617 SRR10020618
GSE136334,GPL19057,SRR10022419 SRR10022420 SRR10022421 SRR10022422 SRR10022423 SRR10022424 SRR10022425 SRR10022426 SRR10022427 SRR10022428 SRR10022429 SRR10022430 SRR10022431 SRR10022432
GSE136341,GPL19057,SRR10034009 SRR10034010 SRR10034011 SRR10034012 SRR10034013 SRR10034014 SRR10034015 SRR10034016 SRR10034017 SRR10034018 SRR10034019 SRR10034020 SRR10034021 SRR10034022 SRR10034023 SRR10034024 SRR10034025 SRR10034026 SRR10034027 SRR10034028 SRR10034029 SRR10034030 SRR10034031 SRR10034032 SRR10034033 SRR10034034 SRR10034035 SRR10034036 SRR10034037 SRR10034038 SRR10034039 SRR10034040 SRR10034041 SRR10034042 SRR10034043 SRR10034044 SRR10034045 SRR10034046 SRR10034047 SRR10034048 SRR10034049 SRR10034050 SRR10034051 SRR10034052 SRR10034053 SRR10034054 SRR10034055 SRR10034056 SRR10034057 SRR10034058 SRR10034059 SRR10034060 SRR10034061 SRR10034062 SRR10034063 SRR10034064 SRR10034065 SRR10034066 SRR10034067 SRR10034068 SRR10034069 SRR10034070 SRR10034071 SRR10034072 SRR10034073 SRR10034074 SRR10034075 SRR10034076 SRR10034077 SRR10034078 SRR10034079 SRR10034080 SRR10034081 SRR10034082 SRR10034083 SRR10034084 SRR10034085 SRR10034086 SRR10034087 SRR10034088 SRR10034121 SRR10034122 SRR10034123 SRR10034124 SRR10034125 SRR10034126 SRR10034127 SRR10034128 SRR10034129 SRR10034130 SRR10034131 SRR10034132 SRR10034133 SRR10034134 SRR10034135 SRR10034136 SRR10034137 SRR10034138 SRR10034139 SRR10034140 SRR10034141 SRR10034142 SRR10034143 SRR10034144 SRR10034145 SRR10034146 SRR10034147 SRR10034148 SRR10034149 SRR10034150 SRR10034151 SRR10034152 SRR10034153 SRR10034154 SRR10034155 SRR10034156 SRR10034157 SRR10034158 SRR10034159 SRR10034160 SRR10034161 SRR10034162 SRR10034163 SRR10034164 SRR10034165 SRR10034166 SRR10034167 SRR10034168 SRR10034169 SRR10034170 SRR10034171 SRR10034172 SRR10034173 SRR10034174 SRR10034175 SRR10034176 SRR10034177 SRR10034178 SRR10034179 SRR10034180 SRR10034181 SRR10034182 SRR10034183 SRR10034184 SRR10034185 SRR10034186 SRR10034187 SRR10034188 SRR10034189 SRR10034190 SRR10034191 SRR10034192 SRR10034193 SRR10034194 SRR10034195 SRR10034196 SRR10034197 SRR10034198 SRR10034199 SRR10034200 SRR10034089 SRR10034090 SRR10034091 SRR10034092 SRR10034093 SRR10034094 SRR10034095 SRR10034096 SRR10034097 SRR10034098 SRR10034099 SRR10034100 SRR10034101 SRR10034102 SRR10034103 SRR10034104 SRR10034105 SRR10034106 SRR10034107 SRR10034108 SRR10034109 SRR10034110 SRR10034111 SRR10034112 SRR10034113 SRR10034114 SRR10034115 SRR10034116 SRR10034117 SRR10034118 SRR10034119 SRR10034120
GSE136345,GPL17021,SRR10044844 SRR10044845 SRR10044846 SRR10044847 SRR10044848 SRR10044849
GSE136379,GPL17021,SRR10044395 SRR10044396 SRR10044397 SRR10044398 SRR10044399 SRR10044400 SRR10044401 SRR10044402 SRR10044403 SRR10044404 SRR10044405 SRR10044406 SRR10044407 SRR10044408 SRR10044409 SRR10044410 SRR10044411 SRR10044412 SRR10044413 SRR10044414 SRR10044415 SRR10044416 SRR10044417
GSE136397,GPL17021,SRR10045355 SRR10045356 SRR10045357 SRR10045358 SRR10045359 SRR10045360 SRR10045361 SRR10045362 SRR10045363
GSE136437,GPL18480,SRR10046060 SRR10046061 SRR10046062 SRR10046063 SRR10046064 SRR10046065 SRR10046066 SRR10046067 SRR10046068 SRR10046069 SRR10046070 SRR10046071
GSE136536,GPL17021,SRR10034233 SRR10034234 SRR10034235 SRR10034236 SRR10034237 SRR10034238 SRR10034239 SRR10034240 SRR10034241 SRR10034242 SRR10034243 SRR10034244 SRR10034245 SRR10034246 SRR10034247 SRR10034248 SRR10034249 SRR10034250
GSE125016,GPL21103,SRR10042992 SRR10042993 SRR10042994 SRR10042995 SRR10042996 SRR10042997 SRR10042998 SRR10042999 SRR10043000 SRR10043001 SRR10043002 SRR10043003 SRR10043004 SRR10043005
GSE136591,GPL18480,SRR10043130 SRR10043131 SRR10043132 SRR10043133 SRR10043134 SRR10043135 SRR10043136 SRR10043137
GSE136593,GPL17021,SRR10034674 SRR10034675 SRR10034676 SRR10034677 SRR10034678 SRR10034679 SRR10034680 SRR10034681 SRR10034682 SRR10034683 SRR10034684 SRR10034685 SRR10034686 SRR10034687 SRR10034688 SRR10034689 SRR10034690 SRR10034691 SRR10034692 SRR10034693 SRR10034694 SRR10034695 SRR10034696 SRR10034697
GSE136603,GPL17021,SRR10038182 SRR10038183 SRR10038184 SRR10038185 SRR10038186 SRR10038187
GSE136603,GPL21493,SRR10038173 SRR10038174 SRR10038175 SRR10038176 SRR10038177 SRR10038178 SRR10038179 SRR10038180 SRR10038181
GSE136623,GPL21493,SRR10043432 SRR10043433 SRR10043434 SRR10043435 SRR10043436 SRR10043437
GSE136627,GPL21103,SRR10043461 SRR10043462 SRR10043463 SRR10043464 SRR10043465 SRR10043466 SRR10043467 SRR10043468 SRR10043469 SRR10043470 SRR10043471 SRR10043472 SRR10043473 SRR10043474 SRR10043475 SRR10043476 SRR10043477 SRR10043478 SRR10043479 SRR10043480 SRR10043481 SRR10043482 SRR10043483 SRR10043484 SRR10043485 SRR10043486 SRR10043487 SRR10043488 SRR10043489 SRR10043490 SRR10043491 SRR10043492 SRR10043493 SRR10043494
GSE136628,GPL17021,SRR10036511 SRR10036512 SRR10036513 SRR10036514 SRR10036515 SRR10036516 SRR10036517 SRR10036518 SRR10036519 SRR10036520 SRR10036521 SRR10036522 SRR10036523 SRR10036524 SRR10036525 SRR10036526 SRR10036527 SRR10036528 SRR10036529 SRR10036530 SRR10036531 SRR10036532 SRR10036533 SRR10036534
GSE136640,GPL19057,SRR10043516 SRR10043517 SRR10043518 SRR10043519 SRR10043520 SRR10043521 SRR10043522 SRR10043523 SRR10043524 SRR10043525 SRR10043526 SRR10043527 SRR10043528 SRR10043529 SRR10043530 SRR10043531 SRR10043532 SRR10043533 SRR10043534 SRR10043535 SRR10043536 SRR10043537 SRR10043538 SRR10043539 SRR10043540 SRR10043541 SRR10043542
GSE136641,GPL19057,SRR10043543 SRR10043544 SRR10043545 SRR10043546
GSE136647,GPL17021,SRR10043609 SRR10043610 SRR10043611 SRR10043612 SRR10043613 SRR10043614 SRR10043615 SRR10043616 SRR10043617
GSE136657,GPL17021,SRR10037302 SRR10037303 SRR10037304 SRR10037305 SRR10037306 SRR10037307
GSE136682,GPL21273,SRR10046198 SRR10046199 SRR10046200 SRR10046201 SRR10046202 SRR10046203 SRR10046204
GSE136690,GPL17021,SRR10049816 SRR10049817 SRR10049818 SRR10049819 SRR10049820 SRR10049821
GSE136695,GPL16417,SRR10050215 SRR10050216 SRR10050217 SRR10050218 SRR10050219 SRR10050220 SRR10050221 SRR10050222 SRR10050223 SRR10050224 SRR10050225 SRR10050226 SRR10050227 SRR10050228 SRR10050229 SRR10050230 SRR10050231 SRR10050232 SRR10050233 SRR10050234 SRR10050235 SRR10050236 SRR10050237 SRR10050238
GSE136699,GPL17021,SRR10051029 SRR10051030 SRR10051031 SRR10051032 SRR10051033 SRR10051034
GSE136700,GPL19057,SRR10051035 SRR10051036 SRR10051037 SRR10051038
GSE136723,GPL19057,SRR10056154 SRR10056155 SRR10056156 SRR10056157 SRR10056158 SRR10056159 SRR10056160 SRR10056161 SRR10056162 SRR10056163 SRR10056164 SRR10056165 SRR10056166 SRR10056167 SRR10056168 SRR10056169 SRR10056170 SRR10056171 SRR10056172 SRR10056173 SRR10056174 SRR10056175 SRR10056176 SRR10056177 SRR10056178 SRR10056179 SRR10056180 SRR10056181 SRR10056182 SRR10056183 SRR10056184 SRR10056185 SRR10056186 SRR10056187 SRR10056188 SRR10056189 SRR10056190 SRR10056191 SRR10056192 SRR10056193 SRR10056194 SRR10056195 SRR10056196 SRR10056197 SRR10056198 SRR10056199 SRR10056200 SRR10056201 SRR10056202 SRR10056203 SRR10056204 SRR10056205 SRR10056206 SRR10056207 SRR10056208 SRR10056209 SRR10056210 SRR10056211 SRR10056212 SRR10056213 SRR10056214 SRR10056215 SRR10056216 SRR10056217 SRR10056218 SRR10056219 SRR10056220 SRR10056221 SRR10056222 SRR10056223 SRR10056224 SRR10056225 SRR10056226
GSE136728,GPL24247,SRR10056263 SRR10056264 SRR10056265 SRR10056266
GSE136769,GPL17021,SRR10059806 SRR10059807 SRR10059808 SRR10059809 SRR10059810 SRR10059811 SRR10059812 SRR10059813 SRR10059814 SRR10059815 SRR10059816 SRR10059817 SRR10059818 SRR10059819 SRR10059820 SRR10059821 SRR10059822 SRR10059823 SRR10059824 SRR10059825 SRR10059826 SRR10059827 SRR10059828 SRR10059829 SRR10059830 SRR10059831 SRR10059832 SRR10059833
GSE136773,GPL21103,SRR10059663 SRR10059664 SRR10059665 SRR10059666 SRR10059667 SRR10059668 SRR10059669 SRR10059670 SRR10059671 SRR10059672 SRR10059673 SRR10059674 SRR10059675 SRR10059676 SRR10059677 SRR10059678 SRR10059679 SRR10059680 SRR10059681 SRR10059682 SRR10059683 SRR10059684 SRR10059685 SRR10059686
GSE136788,GPL24247,SRR10060850 SRR10060851 SRR10060852 SRR10060853 SRR10060854 SRR10060855 SRR10060856 SRR10060857 SRR10060858 SRR10060859
GSE136789,GPL21493,SRR10060872 SRR10060873 SRR10060874 SRR10060875 SRR10060876 SRR10060877 SRR10060878 SRR10060879 SRR10060880 SRR10060881 SRR10060882 SRR10060883
GSE136821,GPL19057,SRR10063788 SRR10063789 SRR10063790 SRR10063791 SRR10063792 SRR10063793 SRR10063794 SRR10063795 SRR10063796 SRR10063797 SRR10063798 SRR10063799 SRR10063800 SRR10063801 SRR10063802 SRR10063803 SRR10063804 SRR10063805 SRR10063806 SRR10063807 SRR10063808 SRR10063809 SRR10063810 SRR10063811 SRR10063812 SRR10063813 SRR10063814 SRR10063815 SRR10063816 SRR10063817 SRR10063818 SRR10063819 SRR10063820 SRR10063821 SRR10063822 SRR10063823 SRR10063824 SRR10063825
GSE136850,GPL17021,SRR10067184 SRR10067185 SRR10067186 SRR10067187 SRR10067188 SRR10067189
GSE136861,GPL13112,SRR10067288 SRR10067289 SRR10067290 SRR10067291 SRR10067292 SRR10067293 SRR10067294 SRR10067295 SRR10067296 SRR10067297 SRR10067298 SRR10067299 SRR10067300 SRR10067301 SRR10067302 SRR10067303 SRR10067304 SRR10067305 SRR10067306 SRR10067307 SRR10067308 SRR10067309 SRR10067310 SRR10067311 SRR10067312 SRR10067313 SRR10067314 SRR10067315 SRR10067316 SRR10067317 SRR10067318 SRR10067319 SRR10067320 SRR10067321 SRR10067322 SRR10067323 SRR10067324 SRR10067325 SRR10067326 SRR10067327 SRR10067328 SRR10067329 SRR10067330 SRR10067331 SRR10067332 SRR10067333 SRR10067334 SRR10067335 SRR10067336 SRR10067337 SRR10067338 SRR10067339 SRR10067340 SRR10067341 SRR10067342 SRR10067343 SRR10067344 SRR10067345 SRR10067346 SRR10067347 SRR10067348 SRR10067349 SRR10067350 SRR10067351 SRR10067352 SRR10067353 SRR10067354 SRR10067355 SRR10067356 SRR10067357 SRR10067358 SRR10067359 SRR10067360 SRR10067361 SRR10067362 SRR10067363 SRR10067364 SRR10067365 SRR10067366 SRR10067367 SRR10067368
GSE136863,GPL21626,SRR10067432 SRR10067433 SRR10067434 SRR10067435 SRR10067436 SRR10067437 SRR10067438 SRR10067439 SRR10067440 SRR10067441 SRR10067442 SRR10067443 SRR10067444 SRR10067445 SRR10067446 SRR10067447 SRR10067448 SRR10067449 SRR10067450 SRR10067451 SRR10067452 SRR10067453 SRR10067454 SRR10067455 SRR10067456 SRR10067457 SRR10067458 SRR10067459 SRR10067460 SRR10067461 SRR10067462 SRR10067463 SRR10067464 SRR10067465 SRR10067466 SRR10067467 SRR10067468 SRR10067469 SRR10067470 SRR10067471 SRR10067472
GSE136866,GPL17021,SRR10067588 SRR10067589 SRR10067590 SRR10067591 SRR10067592 SRR10067593 SRR10067594 SRR10067595 SRR10067596 SRR10067597 SRR10067598 SRR10067599 SRR10067600 SRR10067601 SRR10067602 SRR10067603 SRR10067604 SRR10067605 SRR10067606 SRR10067607 SRR10067608 SRR10067609 SRR10067610 SRR10067611 SRR10067612 SRR10067613 SRR10067614 SRR10067615 SRR10067616 SRR10067617 SRR10067618 SRR10067619 SRR10067620 SRR10067621 SRR10067622 SRR10067623 SRR10067624 SRR10067625 SRR10067626 SRR10067627 SRR10067628 SRR10067629
GSE136882,GPL13112,SRR10068232 SRR10068233 SRR10068234 SRR10068235 SRR10068236
GSE136893,GPL21103,SRR10069485 SRR10069486 SRR10069487 SRR10069488 SRR10069489 SRR10069490 SRR10069491 SRR10069492 SRR10069493 SRR10069494 SRR10069495 SRR10069496 SRR10069497
GSE136898,GPL19057,SRR10070506 SRR10070507 SRR10070508 SRR10070509 SRR10070510 SRR10070511 SRR10070512
GSE136910,GPL13112,SRR10071341 SRR10071342 SRR10071343 SRR10071344 SRR10071345 SRR10071346 SRR10071347 SRR10071348 SRR10071349
GSE136911,GPL17021,SRR10071167 SRR10071168 SRR10071169 SRR10071170 SRR10071171 SRR10071172 SRR10071173 SRR10071174 SRR10071175
GSE136923,GPL17021,SRR10071673 SRR10071674 SRR10071675 SRR10071676 SRR10071677 SRR10071678 SRR10071679 SRR10071680 SRR10071681 SRR10071682 SRR10071683 SRR10071684 SRR10071685 SRR10071686 SRR10071687 SRR10071688
GSE136948,GPL17021,SRR10073157 SRR10073158 SRR10073159 SRR10073160 SRR10073161 SRR10073162 SRR10073163 SRR10073164 SRR10073165 SRR10073166 SRR10073167 SRR10073168 SRR10073169 SRR10073170 SRR10073171 SRR10073172 SRR10073173 SRR10073174 SRR10073175 SRR10073176 SRR10073177
GSE136954,GPL17021,SRR10074949 SRR10074950 SRR10074951 SRR10074952 SRR10074953 SRR10074954 SRR10074955 SRR10074956 SRR10074957 SRR10074958 SRR10074959 SRR10074964 SRR10074965 SRR10074966 SRR10074967 SRR10074968 SRR10074969 SRR10074970 SRR10074971 SRR10074972 SRR10074973 SRR10074974 SRR10074975 SRR10074976 SRR10074977 SRR10074978 SRR10074979 SRR10074980 SRR10074981 SRR10074982 SRR10074983 SRR10074984 SRR10074985 SRR10074986 SRR10074987 SRR10074988 SRR10074989
GSE136956,GPL16173,SRR10075000 SRR10075001 SRR10075002 SRR10075003 SRR10075004 SRR10075005 SRR10075006 SRR10075007 SRR10075008 SRR10075009 SRR10075010 SRR10075011 SRR10075012 SRR10075013 SRR10075014 SRR10075015 SRR10075016 SRR10075017
GSE136973,GPL21103,SRR10075616
GSE136982,GPL17021,SRR10076004 SRR10076005 SRR10076006 SRR10076007 SRR10076008 SRR10076009 SRR10076010 SRR10076011 SRR10076012 SRR10076013 SRR10076014 SRR10076015 SRR10076016 SRR10076017
GSE136993,GPL23479,SRR10078086 SRR10078087 SRR10078088 SRR10078089 SRR10078090 SRR10078091 SRR10078092 SRR10078093 SRR10078094 SRR10078095 SRR10078096 SRR10078097
GSE136995,GPL24247,SRR10078108 SRR10078109 SRR10078110 SRR10078111 SRR10078112
GSE137001,GPL21103,SRR10078360 SRR10078361 SRR10078362 SRR10078363 SRR10078364 SRR10078365 SRR10078366 SRR10078367 SRR10078368 SRR10078369 SRR10078370 SRR10078371 SRR10078372 SRR10078373 SRR10078374 SRR10078375 SRR10078376 SRR10078377 SRR10078378 SRR10078379 SRR10078380 SRR10078381 SRR10078382 SRR10078383 SRR10078384 SRR10078385 SRR10078386 SRR10078387 SRR10078388 SRR10078389 SRR10078390 SRR10078391 SRR10078392 SRR10078393 SRR10078394 SRR10078395 SRR10078396 SRR10078397 SRR10078398 SRR10078399 SRR10078400 SRR10078401 SRR10078402 SRR10078403 SRR10078404 SRR10078405 SRR10078406 SRR10078407 SRR10078408 SRR10078409 SRR10078410 SRR10078411 SRR10078412 SRR10078413 SRR10078414 SRR10078415 SRR10078416 SRR10078417 SRR10078418
GSE137001,GPL21493,SRR10078333 SRR10078334 SRR10078335 SRR10078336 SRR10078337 SRR10078338 SRR10078339 SRR10078340 SRR10078341 SRR10078342 SRR10078343 SRR10078344 SRR10078345 SRR10078346 SRR10078347 SRR10078348 SRR10078349 SRR10078350 SRR10078351 SRR10078352 SRR10078353 SRR10078354 SRR10078355 SRR10078356 SRR10078357 SRR10078358 SRR10078359
GSE137022,GPL21103,SRR10079376 SRR10079377 SRR10079378 SRR10079379 SRR10079380 SRR10079381 SRR10079382 SRR10079383 SRR10079384 SRR10079385 SRR10079386 SRR10079387 SRR10079388 SRR10079389 SRR10079390 SRR10079391 SRR10079392 SRR10079393 SRR10079394 SRR10079395 SRR10079396 SRR10079397 SRR10079398 SRR10079399 SRR10079400 SRR10079401 SRR10079402 SRR10079403 SRR10079404 SRR10079405 SRR10079406 SRR10079407 SRR10079408 SRR10079409 SRR10079410 SRR10079411 SRR10079412 SRR10079413 SRR10079414 SRR10079415 SRR10079416 SRR10079417 SRR10079418 SRR10079419 SRR10079420 SRR10079421 SRR10079422 SRR10079423 SRR10079424 SRR10079425 SRR10079426 SRR10079427 SRR10079428 SRR10079429 SRR10079430 SRR10079431 SRR10079432 SRR10079433 SRR10079434 SRR10079435 SRR10079436 SRR10079437
GSE137052,GPL21103,SRR10082045 SRR10082046 SRR10082047 SRR10082048 SRR10082049 SRR10082050
GSE137057,GPL17021,SRR10082655 SRR10082656 SRR10082657 SRR10082658 SRR10082659 SRR10082660 SRR10082661 SRR10082662 SRR10082663 SRR10082664 SRR10082665 SRR10082666 SRR10082667 SRR10082668 SRR10082669 SRR10082670 SRR10082671 SRR10082672 SRR10082673 SRR10082674 SRR10082675 SRR10082676 SRR10082677
GSE137060,GPL17021,SRR10083376 SRR10083377 SRR10083378 SRR10083379 SRR10083380 SRR10083381
GSE137073,GPL17021,SRR10084505 SRR10084506 SRR10084507 SRR10084508 SRR10084509 SRR10084510 SRR10084511 SRR10084512
GSE137076,GPL21103,SRR10084517 SRR10084518
GSE137078,GPL17021,SRR10084539 SRR10084540 SRR10084541 SRR10084542 SRR10084543 SRR10084544
GSE137079,GPL17021,SRR10084545 SRR10084546 SRR10084547 SRR10084548 SRR10084549 SRR10084550 SRR10084551
GSE137080,GPL17021,SRR10084552 SRR10084553 SRR10084554 SRR10084555 SRR10084556 SRR10084557
GSE123688,GPL21103,SRR10085002 SRR10085003
GSE137095,GPL21493,SRR10085196 SRR10085197 SRR10085198 SRR10085199 SRR10085200 SRR10085201 SRR10085202 SRR10085203 SRR10085204 SRR10085205 SRR10085206 SRR10085207
GSE137096,GPL21493,SRR10085881 SRR10085882 SRR10085883 SRR10085884 SRR10085885 SRR10085886 SRR10085887 SRR10085888 SRR10085889 SRR10085890 SRR10085891 SRR10085892
GSE137126,GPL21103,SRR10088189 SRR10088190 SRR10088191 SRR10088192 SRR10088193 SRR10088194 SRR10088195 SRR10088196 SRR10088197
GSE137128,GPL21273,SRR10088224 SRR10088225 SRR10088226 SRR10088227 SRR10088228 SRR10088229 SRR10088230 SRR10088231 SRR10088232 SRR10088233
GSE137132,GPL19057,SRR10088382 SRR10088383 SRR10088384 SRR10088385 SRR10088386 SRR10088387 SRR10088388 SRR10088389 SRR10088390 SRR10088391 SRR10088392 SRR10088393 SRR10088394 SRR10088395 SRR10088396 SRR10088397 SRR10088398 SRR10088399
GSE137137,GPL24247,SRR10088637 SRR10088638 SRR10088639 SRR10088640 SRR10088641 SRR10088642
GSE137138,GPL17021,SRR10088749 SRR10088750 SRR10088751 SRR10088752 SRR10088753 SRR10088754 SRR10088755 SRR10088756 SRR10088757 SRR10088758
GSE137149,GPL21493,SRR10089847 SRR10089848 SRR10089849 SRR10089850 SRR10089851 SRR10089852 SRR10089853 SRR10089854
GSE137152,GPL21493,SRR10090216 SRR10090217 SRR10090218 SRR10090219 SRR10090220 SRR10090221
GSE137153,GPL17021,SRR10090427 SRR10090428 SRR10090429 SRR10090430 SRR10090431 SRR10090432 SRR10090433 SRR10090434 SRR10090435 SRR10090436 SRR10090437 SRR10090438 SRR10090439 SRR10090440 SRR10090441 SRR10090442 SRR10090443 SRR10090444 SRR10090445 SRR10090446 SRR10090447 SRR10090448 SRR10090449 SRR10090450 SRR10090451 SRR10090452 SRR10090453 SRR10090454 SRR10090455 SRR10090456 SRR10090457 SRR10090458 SRR10090459 SRR10090460 SRR10090461 SRR10090462 SRR10090463 SRR10090464 SRR10090465 SRR10090466 SRR10090467 SRR10090468 SRR10090469 SRR10090470 SRR10090471 SRR10090472 SRR10090473 SRR10090474 SRR10090475 SRR10090476 SRR10090477 SRR10090478 SRR10090479 SRR10090480 SRR10090481 SRR10090482 SRR10090483 SRR10090484 SRR10090485 SRR10090486 SRR10090487 SRR10090488 SRR10090489 SRR10090490 SRR10090491 SRR10090492 SRR10090493 SRR10090494 SRR10090495 SRR10090496 SRR10090497 SRR10090498 SRR10090499 SRR10090500 SRR10090501 SRR10090502 SRR10090503 SRR10090504 SRR10090505
GSE137154,GPL19057,SRR10090415 SRR10090416 SRR10090417 SRR10090418 SRR10090419 SRR10090420 SRR10090421 SRR10090422 SRR10090423 SRR10090424 SRR10090425 SRR10090426
GSE137165,GPL21103,SRR10091202
GSE137175,GPL17021,SRR10092146 SRR10092147 SRR10092148 SRR10092149 SRR10092150 SRR10092151 SRR10092152 SRR10092153 SRR10092154 SRR10092155 SRR10092156 SRR10092157 SRR10092158 SRR10092159 SRR10092160 SRR10092161 SRR10092162 SRR10092163 SRR10092164 SRR10092165 SRR10092166 SRR10092167 SRR10092168 SRR10092169 SRR10092170 SRR10092171 SRR10092172 SRR10092173 SRR10092174 SRR10092175 SRR10092176 SRR10092177 SRR10092178 SRR10092179 SRR10092180 SRR10092181 SRR10092182 SRR10092183 SRR10092184 SRR10092185 SRR10092186 SRR10092187 SRR10092188 SRR10092189
GSE137205,GPL19057,SRR10095458 SRR10095459 SRR10095460 SRR10095461 SRR10095462 SRR10095463 SRR10095464 SRR10095465 SRR10095466 SRR10095467 SRR10095469
GSE137213,GPL19057,SRR10095909 SRR10095910 SRR10095911 SRR10095912 SRR10095913 SRR10095914 SRR10095915 SRR10095916 SRR10095917 SRR10095918 SRR10095919 SRR10095920 SRR10095921 SRR10095922 SRR10095923 SRR10095924 SRR10095925 SRR10095926 SRR10095927
GSE137215,GPL17021,SRR10095928 SRR10095929 SRR10095930 SRR10095931 SRR10095932 SRR10095933
GSE137227,GPL19057,SRR10097036 SRR10097037 SRR10097038 SRR10097039 SRR10097040 SRR10097041 SRR10097042 SRR10097043 SRR10097044 SRR10097045 SRR10097046 SRR10097047 SRR10097048 SRR10097049 SRR10097050 SRR10097051
GSE137228,GPL17021,SRR10096580 SRR10096581 SRR10096582 SRR10096583 SRR10096584 SRR10096585 SRR10096586 SRR10096587 SRR10096588
GSE137240,GPL19057,SRR10096884 SRR10096885 SRR10096886 SRR10096887 SRR10096888 SRR10096889 SRR10096890 SRR10096891 SRR10096892 SRR10096893 SRR10096894 SRR10096895 SRR10096896 SRR10096897 SRR10096898
GSE137257,GPL17021,SRR10098198 SRR10098199 SRR10098200 SRR10098201
GSE137271,GPL21103,SRR10099877 SRR10099878 SRR10099879 SRR10099880 SRR10099881 SRR10099882
GSE137283,GPL17021,SRR10099947 SRR10099948 SRR10099949 SRR10099950 SRR10099951 SRR10099952 SRR10099953 SRR10099954 SRR10099955 SRR10099956 SRR10099957 SRR10099958
GSE137299,GPL19057,SRR10100564 SRR10100565 SRR10100566 SRR10100567 SRR10100568 SRR10100569 SRR10100570 SRR10100572 SRR10100573 SRR10100574
GSE137300,GPL17021,SRR10100585 SRR10100586 SRR10100587 SRR10100588 SRR10100589 SRR10100590 SRR10100591 SRR10100592 SRR10100593 SRR10100594
GSE137305,GPL13112,SRR10102807 SRR10102808 SRR10102809 SRR10102810
GSE137321,GPL21103,SRR10103454 SRR10103455 SRR10103456 SRR10103457 SRR10103458 SRR10103459 SRR10103460 SRR10103461 SRR10103462 SRR10103463 SRR10103464 SRR10103465 SRR10103466 SRR10103467 SRR10103468 SRR10103469 SRR10103470 SRR10103471
GSE137323,GPL17021,SRR10103472 SRR10103473 SRR10103474 SRR10103475 SRR10103476 SRR10103477
GSE137324,GPL13112,SRR10103478 SRR10103479 SRR10103480 SRR10103481 SRR10103482 SRR10103483 SRR10103484 SRR10103485 SRR10103486 SRR10103487 SRR10103488 SRR10103489 SRR10103490 SRR10103491 SRR10103492 SRR10103493 SRR10103494 SRR10103495 SRR10103496 SRR10103497 SRR10103498 SRR10103499 SRR10103500 SRR10103501 SRR10103502 SRR10103503 SRR10103504 SRR10103505 SRR10103506 SRR10103507 SRR10103508 SRR10103509 SRR10103510 SRR10103511 SRR10103512 SRR10103513 SRR10103514 SRR10103515 SRR10103516 SRR10103517 SRR10103518 SRR10103519 SRR10103520
